8,9
8,9,10,11,34,36,37
8,9,10,11,34,36,37,37
8,9,10,11,34,36,37,37,37
8,9,10,11,34,36,37,37,37,38,41,43
8,9,10,11,34,36,37,37,37,40,41,43
8,9,10,11,34,36,37,37,40,41,43
8,9,10,11,34,36,37,38,41,43
8,9,12,13,34,36,37
8,9,12,13,34,36,37,37
8,9,12,13,34,36,37,37,37
8,9,12,13,34,36,37,37,37,38,41,43
8,9,12,13,34,36,37,37,37,40,41,43
8,9,12,13,34,36,37,37,40,41,43
8,9,12,13,34,36,37,38,41,43
8,9,14,15,34,36,37
8,9,14,15,34,36,37,37
8,9,14,15,34,36,37,37,37
8,9,14,15,34,36,37,37,37,38,41,42,43
8,9,14,15,34,36,37,37,37,40,41,43
8,9,14,15,34,36,37,37,40,41,43
8,9,14,15,34,36,37,38,41,42,43
8,9,16,17,34,36,37
8,9,16,17,34,36,37,37
8,9,16,17,34,36,37,37,37
8,9,16,17,34,36,37,37,37,38,41,42,43
8,9,16,17,34,36,37,37,37,40,41,43
8,9,16,17,34,36,37,37,40,41,43
8,9,16,17,34,36,37,38,41,42,43
8,9,18,19,34,36,37
8,9,18,19,34,36,37,37
8,9,18,19,34,36,37,37,37
8,9,18,19,34,36,37,37,37,38,41,42,43
8,9,18,19,34,36,37,37,37,40,41,43
8,9,18,19,34,36,37,37,40,41,43
8,9,18,19,34,36,37,38,41,42,43
8,9,20,21,34,36,37
8,9,20,21,34,36,37,37
8,9,20,21,34,36,37,37,37
8,9,20,21,34,36,37,37,37,38,41,42,43
8,9,20,21,34,36,37,37,37,40,41,43
8,9,20,21,34,36,37,37,40,41,43
8,9,20,21,34,36,37,38,41,42,43
8,9,22,23,34,36,37
8,9,22,23,34,36,37,37
8,9,22,23,34,36,37,37,37
8,9,22,23,34,36,37,37,37,38,41,42,43
8,9,22,23,34,36,37,37,37,40,41,43
8,9,22,23,34,36,37,37,40,41,43
8,9,22,23,34,36,37,38,41,42,43
8,9,24,25,34,36,37
8,9,24,25,34,36,37,37
8,9,24,25,34,36,37,37,37
8,9,24,25,34,36,37,37,37,38,41,42,43
8,9,24,25,34,36,37,37,37,40,41,43
8,9,24,25,34,36,37,37,40,41,43
8,9,24,25,34,36,37,38,41,42,43
8,9,26,27,34,36,37
8,9,26,27,34,36,37,37
8,9,26,27,34,36,37,37,37
8,9,26,27,34,36,37,37,37,38,41,42,43
8,9,26,27,34,36,37,37,37,40,41,43
8,9,26,27,34,36,37,37,40,41,43
8,9,26,27,34,36,37,38,41,42,43
8,9,28,29,34,36,37
8,9,28,29,34,36,37,37
8,9,28,29,34,36,37,37,37
8,9,28,29,34,36,37,37,37,38,41,42,43
8,9,28,29,34,36,37,37,37,40,41,43
8,9,28,29,34,36,37,37,40,41,43
8,9,28,29,34,36,37,38,41,42,43
8,9,30,31,34,36,37
8,9,30,31,34,36,37,37
8,9,30,31,34,36,37,37,37
8,9,30,31,34,36,37,37,37,38,41,42,43
8,9,30,31,34,36,37,37,37,40,41,43
8,9,30,31,34,36,37,37,40,41,43
8,9,30,31,34,36,37,38,41,42,43
8,9,32,33,34,36,37
8,9,32,33,34,36,37,37
8,9,32,33,34,36,37,37,37
8,9,32,33,34,36,37,37,37,38,41,42,43
8,9,32,33,34,36,37,37,37,40,41,43
8,9,32,33,34,36,37,37,40,41,43
8,9,32,33,34,36,37,38,41,42,43
8,9,34,36,37
8,9,34,36,37,37
8,9,34,36,37,37,37
8,9,34,36,37,37,37,38,41
8,9,34,36,37,37,37,38,41,42,43
8,9,34,36,37,37,37,38,41,43
8,9,34,36,37,37,37,40,41,43
8,9,34,36,37,37,40,41,43
8,9,34,36,37,38,41
8,9,34,36,37,38,41,42,43
8,9,34,36,37,38,41,43
